time,pin_voltage,current
2020-04-28 14:40:13.122442, 1679.294, 846
2020-04-28 14:40:13.582712, 1680.606, 853
2020-04-28 14:40:14.043141, 1679.326, 847
2020-04-28 14:40:14.503068, 1680.546, 853
2020-04-28 14:40:14.962877, 1681.28, 856
2020-04-28 14:40:15.423071, 1680.438, 852
2020-04-28 14:40:15.883362, 1680.568, 853
2020-04-28 14:40:16.343613, 1679.882, 849
2020-04-28 14:40:16.803849, 1680.398, 852
2020-04-28 14:40:17.264138, 1681.184, 856
2020-04-28 14:40:17.724388, 1679.694, 848
2020-04-28 14:40:18.184607, 1678.648, 843
2020-04-28 14:40:18.644816, 1677.288, 836
2020-04-28 14:40:19.105137, 1678.582, 843
2020-04-28 14:40:19.565404, 1678.688, 843
2020-04-28 14:40:20.025694, 1679.316, 847
2020-04-28 14:40:20.485846, 1681.206, 856
2020-04-28 14:40:20.946045, 1682.15, 861
2020-04-28 14:40:21.406272, 1681.714, 859
2020-04-28 14:40:21.866564, 1681.66, 858
2020-04-28 14:40:22.326847, 1681.528, 858
2020-04-28 14:40:22.787178, 1682.244, 861
2020-04-28 14:40:23.247464, 1680.998, 855
2020-04-28 14:40:23.707713, 1680.938, 855
2020-04-28 14:40:24.168091, 1681.302, 857
2020-04-28 14:40:24.627929, 1680.892, 854
2020-04-28 14:40:25.087794, 1681.624, 858
2020-04-28 14:40:25.548067, 1681.79, 859
2020-04-28 14:40:26.008359, 1681.022, 855
2020-04-28 14:40:26.468644, 1680.056, 850
2020-04-28 14:40:26.928923, 1679.334, 847
2020-04-28 14:40:27.389182, 1680.314, 852
2020-04-28 14:40:27.849556, 1681.746, 859
2020-04-28 14:40:28.309815, 1682.316, 862
2020-04-28 14:40:28.769984, 1681.41, 857
2020-04-28 14:40:29.230383, 1682.192, 861
2020-04-28 14:40:29.690591, 1680.828, 854
2020-04-28 14:40:30.150999, 1681.644, 858
2020-04-28 14:40:30.611345, 1681.732, 859
2020-04-28 14:40:31.071617, 1682.65, 863
2020-04-28 14:40:31.531848, 1681.866, 859
2020-04-28 14:40:31.991961, 1680.8, 854
2020-04-28 14:40:32.452191, 1680.44, 852
2020-04-28 14:40:32.912736, 1683.56, 868
2020-04-28 14:40:33.375004, 1683.648, 868
2020-04-28 14:40:33.837496, 1681.186, 856
2020-04-28 14:40:34.299820, 1681.708, 859
2020-04-28 14:40:34.761817, 1681.644, 858
2020-04-28 14:40:35.224088, 1683.052, 865
2020-04-28 14:40:35.686525, 1684.886, 874
2020-04-28 14:40:36.148889, 1684.872, 874
2020-04-28 14:40:36.611303, 1682.002, 860
2020-04-28 14:40:37.073619, 1680.73, 854
2020-04-28 14:40:37.535626, 1679.538, 848
2020-04-28 14:40:37.997611, 1680.27, 851
2020-04-28 14:40:38.459620, 1679.54, 848
2020-04-28 14:40:38.921759, 1679.85, 849
2020-04-28 14:40:39.383672, 1679.938, 850
2020-04-28 14:40:39.846253, 1680.488, 852
2020-04-28 14:40:40.308698, 1681.546, 858
2020-04-28 14:40:40.771070, 1682.258, 861
2020-04-28 14:40:41.233620, 1681.94, 860
2020-04-28 14:40:41.695905, 1682.462, 862
2020-04-28 14:40:42.158120, 1683.22, 866
2020-04-28 14:40:42.620232, 1682.966, 865
2020-04-28 14:40:43.082059, 1682.98, 865
2020-04-28 14:40:43.544141, 1682.684, 863
2020-04-28 14:40:44.006628, 1683.254, 866
2020-04-28 14:40:44.468685, 1684.188, 871
2020-04-28 14:40:44.930794, 1683.008, 865
2020-04-28 14:40:45.392825, 1683.912, 870
2020-04-28 14:40:45.854972, 1684.388, 872
2020-04-28 14:40:46.317396, 1684.266, 871
2020-04-28 14:40:46.779580, 1683.932, 870
2020-04-28 14:40:47.241493, 1684.022, 870
2020-04-28 14:40:47.703242, 1684.226, 871
2020-04-28 14:40:48.165558, 1684.51, 873
2020-04-28 14:40:48.627787, 1683.822, 869
2020-04-28 14:40:49.090223, 1684.698, 873
2020-04-28 14:40:49.552649, 1683.428, 867
2020-04-28 14:40:50.014814, 1683.728, 869
2020-04-28 14:40:50.476843, 1684.402, 872
2020-04-28 14:40:50.938702, 1684.082, 870
2020-04-28 14:40:51.400838, 1683.826, 869
2020-04-28 14:40:51.862825, 1683.912, 870
2020-04-28 14:40:52.326118, 1683.772, 869
2020-04-28 14:40:52.788680, 1683.846, 869
2020-04-28 14:40:53.251163, 1683.568, 868
2020-04-28 14:40:53.713659, 1684.094, 870
2020-04-28 14:40:54.175945, 1683.794, 869
2020-04-28 14:40:54.638420, 1684.11, 871
2020-04-28 14:40:55.100918, 1682.624, 863
2020-04-28 14:40:55.563293, 1684.916, 875
2020-04-28 14:40:56.025495, 1683.932, 870
2020-04-28 14:40:56.487605, 1683.69, 868
2020-04-28 14:40:56.949473, 1683.446, 867
2020-04-28 14:40:57.411446, 1683.294, 866
2020-04-28 14:40:57.873485, 1684.332, 872
2020-04-28 14:40:58.335720, 1684.152, 871
2020-04-28 14:40:58.798287, 1684.884, 874
2020-04-28 14:40:59.260718, 1685.214, 876
2020-04-28 14:40:59.722996, 1686.08, 880
