time,pin_voltage,current
2020-03-16 12:59:12.412770, 1581.948, 360
2020-03-16 12:59:12.872529, 1581.314, 357
2020-03-16 12:59:13.332344, 1586.908, 385
2020-03-16 12:59:13.792076, 1585.96, 380
2020-03-16 12:59:14.251875, 1582.994, 365
2020-03-16 12:59:14.711534, 1584.646, 373
2020-03-16 12:59:15.171230, 1600.462, 452
2020-03-16 12:59:15.630985, 1595.56, 428
2020-03-16 12:59:16.090735, 1596.166, 431
2020-03-16 12:59:16.550318, 1597.162, 436
2020-03-16 12:59:17.010126, 1597.888, 439
2020-03-16 12:59:17.469833, 1596.132, 431
2020-03-16 12:59:17.929579, 1594.312, 422
2020-03-16 12:59:18.389385, 1598.16, 441
2020-03-16 12:59:18.849307, 1594.132, 421
2020-03-16 12:59:19.309080, 1595.158, 426
2020-03-16 12:59:19.768963, 1601.326, 457
2020-03-16 12:59:20.228638, 1596.33, 432
2020-03-16 12:59:20.688246, 1599.342, 447
2020-03-16 12:59:21.148019, 1599.302, 447
2020-03-16 12:59:21.607624, 1593.878, 419
2020-03-16 12:59:22.067376, 1594.168, 421
2020-03-16 12:59:22.527006, 1593.264, 416
2020-03-16 12:59:22.986591, 1593.242, 416
2020-03-16 12:59:23.446322, 1593.646, 418
2020-03-16 12:59:23.906062, 1593.132, 416
2020-03-16 12:59:24.365873, 1592.886, 414
2020-03-16 12:59:24.825630, 1592.964, 415
2020-03-16 12:59:25.285406, 1592.79, 414
2020-03-16 12:59:25.745195, 1593.172, 416
2020-03-16 12:59:26.204847, 1593.222, 416
2020-03-16 12:59:26.664568, 1592.408, 412
2020-03-16 12:59:27.124255, 1592.578, 413
2020-03-16 12:59:27.583959, 1592.768, 414
2020-03-16 12:59:28.043871, 1592.656, 413
2020-03-16 12:59:28.503562, 1596.57, 433
2020-03-16 12:59:28.963209, 1599.712, 449
2020-03-16 12:59:29.422998, 1599.364, 447
2020-03-16 12:59:29.882700, 1592.592, 413
2020-03-16 12:59:30.342877, 1593.176, 416
2020-03-16 12:59:30.802668, 1593.37, 417
2020-03-16 12:59:31.262392, 1593.006, 415
2020-03-16 12:59:31.722054, 1592.688, 413
2020-03-16 12:59:32.181862, 1593.29, 416
2020-03-16 12:59:32.641501, 1592.83, 414
2020-03-16 12:59:33.101163, 1592.9, 415
2020-03-16 12:59:33.560901, 1594.658, 423
2020-03-16 12:59:34.020554, 1593.452, 417
2020-03-16 12:59:34.480137, 1593.776, 419
2020-03-16 12:59:34.939769, 1594.638, 423
2020-03-16 12:59:35.399444, 1593.778, 419
2020-03-16 12:59:35.859079, 1593.534, 418
2020-03-16 12:59:36.318890, 1594.364, 422
2020-03-16 12:59:36.778522, 1596.374, 432
2020-03-16 12:59:37.238224, 1600.722, 454
2020-03-16 12:59:37.698118, 1600.216, 451
2020-03-16 12:59:38.157861, 1599.994, 450
2020-03-16 12:59:38.617588, 1601.548, 458
2020-03-16 12:59:39.077301, 1602.696, 463
2020-03-16 12:59:39.536915, 1600.25, 451
2020-03-16 12:59:39.996559, 1600.596, 453
2020-03-16 12:59:40.456243, 1588.722, 394
2020-03-16 12:59:40.915868, 1586.286, 381
2020-03-16 12:59:41.375565, 1587.262, 386
2020-03-16 12:59:41.835158, 1588.508, 393
2020-03-16 12:59:42.294764, 1588.64, 393
2020-03-16 12:59:42.754627, 1588.384, 392
2020-03-16 12:59:43.214197, 1591.138, 406
