time,pin_voltage,current
2020-03-19 10:46:21.848835, 1582.518, 363
2020-03-19 10:46:22.308817, 1581.826, 359
2020-03-19 10:46:22.768661, 1581.54, 358
2020-03-19 10:46:23.228449, 1581.98, 360
2020-03-19 10:46:23.688187, 1590.438, 402
2020-03-19 10:46:24.148023, 1592.802, 414
2020-03-19 10:46:24.607817, 1590.854, 404
2020-03-19 10:46:25.067566, 1596.136, 431
2020-03-19 10:46:25.527214, 1599.83, 449
2020-03-19 10:46:25.987050, 1597.246, 436
2020-03-19 10:46:26.446741, 1582.116, 361
2020-03-19 10:46:26.906490, 1582.186, 361
2020-03-19 10:46:27.366293, 1582.1, 360
2020-03-19 10:46:27.826067, 1581.612, 358
2020-03-19 10:46:28.285868, 1582.26, 361
2020-03-19 10:46:28.745563, 1580.772, 354
2020-03-19 10:46:29.205268, 1581.288, 356
2020-03-19 10:46:29.664992, 1581.754, 359
2020-03-19 10:46:30.124505, 1581.168, 356
2020-03-19 10:46:30.584335, 1582.36, 362
2020-03-19 10:46:31.044054, 1585.318, 377
2020-03-19 10:46:31.503638, 1599.928, 450
2020-03-19 10:46:31.963297, 1600.538, 453
2020-03-19 10:46:32.423060, 1601.024, 455
2020-03-19 10:46:32.882675, 1599.95, 450
2020-03-19 10:46:33.342389, 1595.776, 429
2020-03-19 10:46:33.802185, 1581.35, 357
2020-03-19 10:46:34.261894, 1581.578, 358
2020-03-19 10:46:34.721591, 1581.458, 357
2020-03-19 10:46:35.181244, 1583.274, 366
2020-03-19 10:46:35.640831, 1581.816, 359
2020-03-19 10:46:36.100401, 1581.588, 358
2020-03-19 10:46:36.559869, 1581.898, 359
2020-03-19 10:46:37.019547, 1583.032, 365
2020-03-19 10:46:37.479164, 1581.908, 360
2020-03-19 10:46:37.938772, 1581.274, 356
2020-03-19 10:46:38.398392, 1586.438, 382
2020-03-19 10:46:38.857999, 1598.724, 444
2020-03-19 10:46:39.317631, 1599.968, 450
2020-03-19 10:46:39.777294, 1601.518, 458
2020-03-19 10:46:40.236876, 1599.662, 448
2020-03-19 10:46:40.696587, 1600.564, 453
2020-03-19 10:46:41.156099, 1600.094, 450
2020-03-19 10:46:41.615720, 1599.202, 446
2020-03-19 10:46:42.075311, 1582.08, 360
