time,pin_voltage,current
2020-03-16 12:55:27.038307, 1581.638, 358
2020-03-16 12:55:27.498337, 1581.418, 357
2020-03-16 12:55:27.958391, 1581.39, 357
2020-03-16 12:55:28.418194, 1582.27, 361
2020-03-16 12:55:28.877982, 1581.842, 359
2020-03-16 12:55:29.337848, 1582.324, 362
2020-03-16 12:55:29.797676, 1582.1, 360
2020-03-16 12:55:30.257480, 1589.016, 395
2020-03-16 12:55:30.717252, 1582.414, 362
2020-03-16 12:55:31.177000, 1582.698, 363
2020-03-16 12:55:31.636731, 1588.664, 393
2020-03-16 12:55:32.096515, 1585.828, 379
2020-03-16 12:55:32.556500, 1599.376, 447
2020-03-16 12:55:33.016305, 1595.842, 429
2020-03-16 12:55:33.476258, 1592.678, 413
2020-03-16 12:55:33.936587, 1594.73, 424
2020-03-16 12:55:34.396723, 1592.926, 415
2020-03-16 12:55:34.856942, 1592.272, 411
2020-03-16 12:55:35.317141, 1592.168, 411
2020-03-16 12:55:35.777010, 1592.75, 414
2020-03-16 12:55:36.236711, 1592.28, 411
2020-03-16 12:55:36.696535, 1592.666, 413
2020-03-16 12:55:37.156464, 1593.714, 419
2020-03-16 12:55:37.616473, 1593.752, 419
2020-03-16 12:55:38.076829, 1595.154, 426
2020-03-16 12:55:38.536993, 1586.822, 384
2020-03-16 12:55:38.997156, 1582.492, 362
2020-03-16 12:55:39.457297, 1582.39, 362
2020-03-16 12:55:39.917232, 1582.17, 361
