time,pin_voltage,current
2020-03-16 12:46:48.705004, 1581.932, 360
2020-03-16 12:46:49.165810, 1582.09, 360
2020-03-16 12:46:49.626842, 1581.922, 360
2020-03-16 12:46:50.088151, 1581.578, 358
2020-03-16 12:46:50.549409, 1583.566, 368
2020-03-16 12:46:51.010475, 1587.354, 387
2020-03-16 12:46:51.471250, 1582.49, 362
2020-03-16 12:46:51.931942, 1582.334, 362
2020-03-16 12:46:52.392596, 1592.122, 411
2020-03-16 12:46:52.853231, 1593.89, 419
2020-03-16 12:46:53.313877, 1588.37, 392
2020-03-16 12:46:53.774854, 1581.542, 358
2020-03-16 12:46:54.236301, 1581.422, 357
2020-03-16 12:46:54.697364, 1581.72, 359
2020-03-16 12:46:55.158399, 1581.754, 359
2020-03-16 12:46:55.619400, 1581.436, 357
2020-03-16 12:46:56.080060, 1587.214, 386
2020-03-16 12:46:56.540252, 1586.56, 383
