time,pin_voltage,current
2020-03-16 12:36:07.886535, 1581.532, 358
2020-03-16 12:36:08.346425, 1581.274, 356
2020-03-16 12:36:08.806181, 1581.568, 358
2020-03-16 12:36:09.265901, 1581.262, 356
2020-03-16 12:36:09.725528, 1581.85, 359
2020-03-16 12:36:10.185067, 1581.632, 358
2020-03-16 12:36:10.644635, 1581.864, 359
2020-03-16 12:36:11.104196, 1582.824, 364
2020-03-16 12:36:11.563874, 1582.966, 365
2020-03-16 12:36:12.023606, 1581.756, 359
2020-03-16 12:36:12.483315, 1582.532, 363
2020-03-16 12:36:12.943029, 1582.158, 361
2020-03-16 12:36:13.402928, 1581.778, 359
2020-03-16 12:36:13.862581, 1581.774, 359
2020-03-16 12:36:14.322168, 1582.032, 360
2020-03-16 12:36:14.781803, 1582.042, 360
2020-03-16 12:36:15.241454, 1581.822, 359
2020-03-16 12:36:15.701085, 1581.406, 357
2020-03-16 12:36:16.160846, 1581.85, 359
2020-03-16 12:36:16.620472, 1586.704, 384
2020-03-16 12:36:17.080157, 1586.402, 382
2020-03-16 12:36:17.539873, 1583.392, 367
2020-03-16 12:36:17.999569, 1584.026, 370
2020-03-16 12:36:18.459190, 1592.83, 414
2020-03-16 12:36:18.918764, 1583.304, 367
2020-03-16 12:36:19.378278, 1581.852, 359
2020-03-16 12:36:19.837872, 1582.304, 362
2020-03-16 12:36:20.297590, 1582.488, 362
2020-03-16 12:36:20.757408, 1581.628, 358
