time,pin_voltage,current
2020-03-16 12:57:17.503730, 1581.9, 360
2020-03-16 12:57:17.964543, 1581.956, 360
2020-03-16 12:57:18.425645, 1582.206, 361
2020-03-16 12:57:18.886534, 1581.918, 360
2020-03-16 12:57:19.347543, 1581.866, 359
2020-03-16 12:57:19.808423, 1584.368, 372
2020-03-16 12:57:20.269302, 1587.636, 388
2020-03-16 12:57:20.730232, 1581.944, 360
2020-03-16 12:57:21.191166, 1582.606, 363
2020-03-16 12:57:21.652146, 1594.116, 421
2020-03-16 12:57:22.112984, 1596.076, 430
2020-03-16 12:57:22.573792, 1594.264, 421
2020-03-16 12:57:23.034804, 1597.002, 435
2020-03-16 12:57:23.495775, 1599.884, 449
2020-03-16 12:57:23.956722, 1601.056, 455
2020-03-16 12:57:24.417748, 1598.99, 445
2020-03-16 12:57:24.878653, 1593.648, 418
2020-03-16 12:57:25.339559, 1593.722, 419
2020-03-16 12:57:25.800474, 1592.522, 413
2020-03-16 12:57:26.261379, 1592.396, 412
2020-03-16 12:57:26.722225, 1593.008, 415
2020-03-16 12:57:27.182788, 1593.364, 417
2020-03-16 12:57:27.643210, 1592.566, 413
2020-03-16 12:57:28.103947, 1592.466, 412
2020-03-16 12:57:28.564903, 1593.63, 418
2020-03-16 12:57:29.025758, 1593.038, 415
2020-03-16 12:57:29.486540, 1592.606, 413
2020-03-16 12:57:29.947400, 1592.724, 414
2020-03-16 12:57:30.408291, 1593.81, 419
2020-03-16 12:57:30.869114, 1601.28, 456
2020-03-16 12:57:31.330100, 1600.838, 454
2020-03-16 12:57:31.791086, 1599.284, 446
2020-03-16 12:57:32.251897, 1598.234, 441
2020-03-16 12:57:32.712720, 1598.406, 442
2020-03-16 12:57:33.173707, 1595.958, 430
2020-03-16 12:57:33.634671, 1594.576, 423
2020-03-16 12:57:34.095564, 1587.746, 389
2020-03-16 12:57:34.556437, 1581.992, 360
2020-03-16 12:57:35.017365, 1582.188, 361
2020-03-16 12:57:35.478254, 1581.368, 357
2020-03-16 12:57:35.939148, 1581.55, 358
2020-03-16 12:57:36.400045, 1582.386, 362
