time,pin_voltage,current
2020-03-16 12:38:35.646764, 1581.884, 359
2020-03-16 12:38:36.106551, 1581.228, 356
2020-03-16 12:38:36.566504, 1582.112, 361
2020-03-16 12:38:37.026256, 1587.176, 386
2020-03-16 12:38:37.485804, 1584.506, 373
2020-03-16 12:38:37.945545, 1582.406, 362
2020-03-16 12:38:38.405167, 1584.222, 371
2020-03-16 12:38:38.864886, 1591.732, 409
2020-03-16 12:38:39.324641, 1590.086, 400
2020-03-16 12:38:39.784290, 1582.424, 362
2020-03-16 12:38:40.243977, 1581.816, 359
2020-03-16 12:38:40.703813, 1582.316, 362
