time,pin_voltage,current
2020-03-16 12:54:39.953369, 1581.724, 359
2020-03-16 12:54:40.414911, 1580.984, 355
2020-03-16 12:54:40.876439, 1582.362, 362
2020-03-16 12:54:41.338067, 1585.308, 377
2020-03-16 12:54:41.799621, 1586.692, 383
2020-03-16 12:54:42.260983, 1581.532, 358
2020-03-16 12:54:42.722378, 1582.522, 363
2020-03-16 12:54:43.183938, 1582.996, 365
2020-03-16 12:54:43.645490, 1596.37, 432
2020-03-16 12:54:44.106932, 1592.738, 414
2020-03-16 12:54:44.568443, 1593.694, 418
2020-03-16 12:54:45.030005, 1589.932, 400
2020-03-16 12:54:45.491465, 1582.336, 362
2020-03-16 12:54:45.952857, 1582.51, 363
