time,pin_voltage,current
2020-03-04 14:04:20.620578, 1635.876, 629
2020-03-04 14:04:21.081574, 1641.004, 655
2020-03-04 14:04:21.542544, 1624.338, 572
2020-03-04 14:04:22.003681, 1644.808, 674
2020-03-04 14:04:22.465169, 1632.822, 614
2020-03-04 14:04:22.926421, 1624.208, 571
2020-03-04 14:04:23.387387, 1652.896, 714
2020-03-04 14:04:23.848311, 1625.56, 578
2020-03-04 14:04:24.309219, 1625.704, 579
2020-03-04 14:04:24.770149, 1623.83, 569
2020-03-04 14:04:25.231540, 1625.622, 578
2020-03-04 14:04:25.692938, 1624.852, 574
2020-03-04 14:04:26.154208, 1625.094, 575
2020-03-04 14:04:26.615612, 1625.306, 577
2020-03-04 14:04:27.076907, 1624.876, 574
2020-03-04 14:04:27.537832, 1625.93, 580
2020-03-04 14:04:27.998845, 1624.236, 571
2020-03-04 14:04:28.459745, 1625.49, 577
2020-03-04 14:04:28.920800, 1625.716, 579
2020-03-04 14:04:29.382116, 1623.296, 566
2020-03-04 14:04:29.843506, 1625.526, 578
2020-03-04 14:04:30.304953, 1624.618, 573
2020-03-04 14:04:30.766396, 1625.97, 580
2020-03-04 14:04:31.227148, 1623.99, 570
2020-03-04 14:04:31.687846, 1624.958, 575
2020-03-04 14:04:32.148882, 1623.076, 565
2020-03-04 14:04:32.609929, 1626.184, 581
2020-03-04 14:04:33.070932, 1626.282, 581
2020-03-04 14:04:33.532219, 1623.64, 568
2020-03-04 14:04:33.993674, 1624.438, 572
2020-03-04 14:04:34.455049, 1624.282, 571
2020-03-04 14:04:34.916417, 1626.808, 584
2020-03-04 14:04:35.377604, 1624.564, 573
2020-03-04 14:04:35.838637, 1624.258, 571
2020-03-04 14:04:36.299570, 1624.214, 571
2020-03-04 14:04:36.760525, 1625.004, 575
2020-03-04 14:04:37.221433, 1628.93, 595
2020-03-04 14:04:37.682880, 1622.872, 564
2020-03-04 14:04:38.144259, 1625.09, 575
2020-03-04 14:04:38.605498, 1625.044, 575
2020-03-04 14:04:39.066946, 1626.226, 581
2020-03-04 14:04:39.528101, 1625.542, 578
2020-03-04 14:04:39.989120, 1624.04, 570
2020-03-04 14:04:40.450032, 1625.378, 577
2020-03-04 14:04:40.910951, 1624.716, 574
2020-03-04 14:04:41.371457, 1625.192, 576
2020-03-04 14:04:41.832352, 1624.976, 575
2020-03-04 14:04:42.293793, 1624.98, 575
2020-03-04 14:04:42.755203, 1625.24, 576
2020-03-04 14:04:43.216624, 1624.242, 571
2020-03-04 14:04:43.677793, 1627.53, 588
2020-03-04 14:04:44.138849, 1622.714, 564
2020-03-04 14:04:44.599759, 1625.346, 577
2020-03-04 14:04:45.060754, 1626.074, 580
2020-03-04 14:04:45.521698, 1625.94, 580
2020-03-04 14:04:45.983104, 1625.37, 577
2020-03-04 14:04:46.444349, 1622.386, 562
2020-03-04 14:04:46.905752, 1624.31, 572
2020-03-04 14:04:47.367049, 1624.294, 571
2020-03-04 14:04:47.828290, 1628.102, 591
2020-03-04 14:04:48.289048, 1622.398, 562
2020-03-04 14:04:48.749963, 1625.222, 576
2020-03-04 14:04:49.210807, 1623.618, 568
2020-03-04 14:04:49.671694, 1625.06, 575
2020-03-04 14:04:50.132935, 1627.57, 588
2020-03-04 14:04:50.594314, 1623.62, 568
2020-03-04 14:04:51.055336, 1624.63, 573
2020-03-04 14:04:51.516229, 1624.44, 572
2020-03-04 14:04:51.977311, 1626.22, 581
2020-03-04 14:04:52.438176, 1623.394, 567
2020-03-04 14:04:52.899173, 1624.844, 574
2020-03-04 14:04:53.360137, 1625.446, 577
2020-03-04 14:04:53.820951, 1626.066, 580
2020-03-04 14:04:54.282281, 1626.282, 581
2020-03-04 14:04:54.743559, 1623.966, 570
2020-03-04 14:04:55.204755, 1626.784, 584
2020-03-04 14:04:55.666134, 1626.368, 582
2020-03-04 14:04:56.127347, 1627.346, 587
2020-03-04 14:04:56.588458, 1623.742, 569
2020-03-04 14:04:57.049501, 1623.42, 567
2020-03-04 14:04:57.510563, 1625.348, 577
2020-03-04 14:04:57.971372, 1625.24, 576
2020-03-04 14:04:58.432597, 1628.018, 590
2020-03-04 14:04:58.894038, 1622.092, 560
2020-03-04 14:04:59.355447, 1624.584, 573
2020-03-04 14:04:59.817606, 1624.098, 570
2020-03-04 14:05:00.278836, 1629.03, 595
2020-03-04 14:05:00.739405, 1627.688, 588
2020-03-04 14:05:01.199782, 1622.676, 563
2020-03-04 14:05:01.660686, 1624.418, 572
2020-03-04 14:05:02.121767, 1624.55, 573
2020-03-04 14:05:02.583081, 1626.376, 582
2020-03-04 14:05:03.044498, 1623.632, 568
2020-03-04 14:05:03.505907, 1624.77, 574
2020-03-04 14:05:03.967253, 1625.63, 578
2020-03-04 14:05:04.428577, 1624.688, 573
2020-03-04 14:05:04.889519, 1626.864, 584
2020-03-04 14:05:05.350479, 1622.63, 563
2020-03-04 14:05:05.811268, 1625.686, 578
2020-03-04 14:05:06.271979, 1624.006, 570
2020-03-04 14:05:06.733240, 1625.618, 578
2020-03-04 14:05:07.194518, 1626.53, 583
2020-03-04 14:05:07.655875, 1622.618, 563
2020-03-04 14:05:08.117179, 1624.452, 572
2020-03-04 14:05:08.578618, 1623.716, 569
2020-03-04 14:05:09.039575, 1626.428, 582
2020-03-04 14:05:09.500568, 1626.686, 583
2020-03-04 14:05:09.961393, 1625.208, 576
2020-03-04 14:05:10.422422, 1622.97, 565
2020-03-04 14:05:10.883565, 1624.654, 573
2020-03-04 14:05:11.344547, 1623.754, 569
2020-03-04 14:05:11.805532, 1623.88, 569
2020-03-04 14:05:12.266958, 1625.554, 578
2020-03-04 14:05:12.728286, 1624.758, 574
2020-03-04 14:05:13.189299, 1624.076, 570
2020-03-04 14:05:13.650276, 1623.86, 569
2020-03-04 14:05:14.111277, 1624.874, 574
2020-03-04 14:05:14.572284, 1623.772, 569
2020-03-04 14:05:15.033487, 1625.084, 575
2020-03-04 14:05:15.494822, 1625.95, 580
2020-03-04 14:05:15.956109, 1628.582, 593
2020-03-04 14:05:16.417530, 1633.43, 617
2020-03-04 14:05:16.878860, 1629.052, 595
2020-03-04 14:05:17.339841, 1642.452, 662
2020-03-04 14:05:17.800831, 1645.35, 677
2020-03-04 14:05:18.261683, 1648.676, 693
2020-03-04 14:05:18.722599, 1648.314, 692
2020-03-04 14:05:19.183765, 1628.79, 594
2020-03-04 14:05:19.645077, 1615.388, 527
2020-03-04 14:05:20.106457, 1617.17, 536
2020-03-04 14:05:20.567725, 1619.274, 546
2020-03-04 14:05:21.028885, 1615.368, 527
2020-03-04 14:05:21.489425, 1615.014, 525
2020-03-04 14:05:21.950004, 1619.386, 547
